conv_id,speaker,word_pos,pause_ms,pause_mark,pause_len,iu_len,iu_len_prev,on
32,32_TOM_1,4281,0.0,1,2,2,2,1056.792
32,32_TOM_3,4291,0.0,0,0,1,1,1059.861
32,32_TOM_3,4292,0.0,0,0,1,1,1060.231
32,32_TOM_3,4305,0.0,0,0,4,11,1063.247
32,32_TOM_2,4318,0.0,0,0,5,3,1066.218
32,32_TOM_2,4323,0.0,0,0,1,5,1067.318
32,32_TOM_3,4343,104.00000000004184,0,0,5,1,1070.145
32,32_TOM_3,4398,0.0,0,0,1,5,1078.306
32,32_TOM_3,4446,671.0000000000491,0,0,9,1,1086.467
32,32_TOM_3,4455,0.0,0,0,1,9,1088.83
32,32_TOM_3,4456,0.0,0,0,5,1,1089.771
32,32_TOM_1,4464,0.0,0,0,1,3,1092.63
32,32_TOM_3,4478,0.0,0,0,3,2,1098.336
32,32_TOM_3,4493,0.0,1,2,4,0,1101.065
32,32_TOM_1,4500,0.0,0,0,1,3,1102.527
32,32_TOM_1,4501,0.0,1,2,4,1,1102.961
32,32_TOM_2,4506,0.0,0,0,3,1,1104.096
32,32_TOM_2,4509,0.0,0,0,2,3,1104.904
32,32_TOM_2,4511,0.0,0,0,4,2,1105.257
32,32_TOM_2,4522,0.0,0,0,5,4,1108.614
32,32_TOM_2,4527,0.0,1,3,1,5,1109.785
32,32_TOM_3,4549,0.0,0,0,5,1,1114.003
32,32_TOM_3,4564,0.0,0,0,5,2,1117.041
32,32_TOM_3,4569,0.0,1,3,9,5,1118.421
32,32_TOM_3,4578,0.0,0,0,7,9,1122.089
32,32_TOM_3,4585,0.0,0,0,5,7,1124.521
32,32_TOM_3,4590,0.0,1,3,5,5,1126.139
32,32_TOM_1,4599,0.0,0,0,3,4,1127.966
32,32_TOM_1,4602,0.0,0,0,9,3,1128.805
32,32_TOM_1,4611,0.0,0,0,6,9,1130.731
32,32_TOM_1,4617,0.0,0,0,6,6,1131.88
32,32_TOM_1,4623,0.0,0,0,8,6,1132.884
32,32_TOM_2,4639,0.0,0,0,2,1,1139.41
32,32_TOM_2,4648,0.0,0,0,8,4,1141.017
32,32_TOM_2,4656,0.0,1,2,1,8,1142.68
32,32_TOM_2,4657,0.0,1,2,4,1,1143.578
32,32_TOM_2,4661,0.0,0,0,11,4,1145.119
32,32_TOM_2,4672,0.0,1,3,3,11,1147.315
32,32_TOM_2,4675,0.0,0,0,4,3,1148.651
32,32_TOM_2,4679,0.0,0,0,7,4,1149.479
32,32_TOM_2,4686,0.0,0,0,2,7,1151.384
32,32_TOM_2,4703,0.0,1,3,1,5,1154.428
32,32_TOM_2,4704,0.0,0,0,6,1,1155.347
32,32_TOM_2,4710,0.0,0,0,6,6,1157.263
32,32_TOM_2,4716,0.0,0,0,4,6,1158.981
32,32_TOM_2,4730,342.0000000000982,0,0,1,1,1160.939
32,32_TOM_2,4753,2092.999999999847,0,0,1,1,1166.137
32,32_TOM_3,4763,0.0,1,2,6,1,1170.074
32,32_TOM_2,4782,0.0,0,0,4,13,1173.985
32,32_TOM_2,4786,0.0,0,0,1,4,1175.141
32,32_TOM_2,4787,0.0,0,0,7,1,1176.029
32,32_TOM_2,4794,0.0,0,0,5,7,1178.031
32,32_TOM_2,4799,0.0,1,3,5,5,1179.013
32,32_TOM_2,4804,0.0,1,3,7,5,1180.918
32,32_TOM_2,4811,0.0,0,0,3,7,1183.538
32,32_TOM_2,4814,0.0,0,0,3,3,1184.065
32,32_TOM_2,4817,0.0,1,3,8,3,1184.444
32,32_TOM_2,4825,0.0,0,0,5,8,1186.62
32,32_TOM_1,4836,0.0,0,0,5,6,1188.678
32,32_TOM_2,4845,311.00000000014916,0,0,1,4,1190.159
32,32_TOM_2,4846,0.0,1,3,3,1,1190.623
32,32_TOM_2,4849,0.0,0,0,8,3,1192.219
32,32_TOM_2,4869,0.0,0,0,1,4,1198.328
32,32_TOM_2,4878,0.0,1,3,2,5,1201.624
32,32_TOM_2,4880,0.0,0,0,1,2,1203.083
32,32_TOM_2,4881,0.0,1,3,1,1,1203.453
32,32_TOM_1,4908,0.0,0,0,6,2,1208.433
32,32_TOM_2,4924,0.0,0,0,5,1,1211.18
32,32_TOM_3,4958,0.0,1,2,1,2,1216.527
32,32_TOM_3,4967,0.0,0,0,4,5,1218.442
32,32_TOM_2,4973,0.0,0,0,2,2,1219.178
32,32_TOM_3,4976,0.0,0,0,7,1,1220.266
32,32_TOM_3,4983,0.0,1,3,5,7,1222.017
32,32_TOM_2,4991,0.0,0,0,7,3,1228.136
32,32_TOM_2,4998,0.0,0,0,4,7,1229.371
32,32_TOM_3,5008,0.0,0,0,3,1,1235.314
32,32_TOM_2,5012,292.9999999998927,1,3,1,1,1236.072
32,32_TOM_2,5013,0.0,1,3,1,1,1236.869
32,32_TOM_2,5018,0.0,1,2,1,3,1238.843
32,32_TOM_2,5019,0.0,1,3,1,1,1239.492
32,32_TOM_3,5021,0.0,0,0,3,1,1241.311
32,32_TOM_3,5024,0.0,1,3,1,3,1242.781
32,32_TOM_2,5032,0.0,0,0,2,7,1245.265
32,32_TOM_2,5034,0.0,0,0,7,2,1245.71
32,32_TOM_2,5041,0.0,1,3,1,7,1247.4
32,32_TOM_2,5042,0.0,1,3,9,1,1248.89
32,32_TOM_2,5051,0.0,1,3,1,9,1251.243
32,32_TOM_2,5054,0.0,1,2,2,1,1254.409
32,32_TOM_2,5056,0.0,0,0,5,2,1254.859
32,32_TOM_2,5061,0.0,0,0,1,5,1255.689
32,32_TOM_3,5064,0.0,1,2,3,0,1256.925
32,32_TOM_3,5067,0.0,1,2,3,3,1258.17
32,32_TOM_1,5079,0.0,0,0,4,5,1260.395
32,32_TOM_3,5089,0.0,0,0,3,1,1263.564
32,32_TOM_3,5092,0.0,1,3,5,3,1264.93
32,32_TOM_3,5097,0.0,0,0,6,5,1267.19
32,32_TOM_3,5103,0.0,1,3,1,6,1268.391
32,32_TOM_3,5104,0.0,1,3,12,1,1269.925
32,32_TOM_2,5124,0.0,0,0,3,1,1278.588
32,32_TOM_3,5139,0.0,0,0,1,4,1281.625
32,32_TOM_3,5140,0.0,0,0,4,1,1282.021
32,32_TOM_3,5144,0.0,1,2,4,4,1283.471
32,32_TOM_2,5173,0.0,1,3,3,2,1293.989
32,32_TOM_3,5177,0.0,0,0,2,1,1295.872
32,32_TOM_3,5179,0.0,0,0,6,2,1296.556
32,32_TOM_2,5193,0.0,0,0,1,2,1298.86
32,32_TOM_2,5194,518.0000000000291,0,0,1,1,1299.622
32,32_TOM_2,5195,0.0,0,0,1,1,1299.962
32,32_TOM_3,5196,0.0,0,0,5,0,1300.484
32,32_TOM_3,5206,0.0,0,0,1,4,1303.177
32,32_TOM_3,5207,0.0,1,3,2,1,1304.131
32,32_TOM_3,5209,0.0,1,3,10,2,1306.213
32,32_TOM_3,5219,0.0,0,0,9,10,1310.409
32,32_TOM_3,5246,0.0,0,0,6,9,1321.323
32,32_TOM_3,5252,0.0,1,3,4,6,1323.45
32,32_TOM_2,5261,0.0,0,0,5,5,1327.082
32,32_TOM_3,5268,393.0000000000291,0,0,3,2,1328.368
32,32_TOM_2,5275,0.0,0,0,2,4,1329.899
32,32_TOM_3,5278,0.0,0,0,3,1,1330.528
32,32_TOM_3,5294,0.0,1,3,6,12,1335.64
32,32_TOM_3,5302,0.0,1,3,4,1,1341.192
32,32_TOM_3,5306,0.0,0,0,5,4,1343.317
32,32_TOM_3,5311,0.0,1,2,3,5,1345.368
32,32_TOM_3,5316,0.0,1,2,5,1,1349.015
32,32_TOM_3,5321,0.0,1,3,4,5,1353.359
32,32_TOM_3,5325,0.0,1,3,4,4,1356.278
32,32_TOM_3,5329,0.0,1,3,1,4,1358.837
32,32_TOM_3,5330,0.0,1,3,5,1,1361.008
32,32_TOM_3,5335,0.0,1,2,5,5,1364.989
32,32_TOM_3,5342,0.0,0,0,4,1,1370.073
32,32_TOM_3,5346,0.0,1,3,5,4,1371.742
32,32_TOM_3,5351,0.0,1,2,3,5,1373.63
32,32_TOM_3,5354,0.0,0,0,3,3,1374.576
32,32_TOM_3,5357,0.0,0,0,2,3,1376.765
32,32_TOM_3,5367,0.0,0,0,6,1,1378.379
32,32_TOM_3,5373,0.0,0,0,2,6,1379.369
32,32_TOM_3,5384,0.0,1,3,1,2,1381.202
32,32_TOM_3,5385,0.0,1,3,7,1,1382.672
32,32_TOM_3,5392,0.0,0,0,6,7,1388.018
32,32_TOM_3,5398,0.0,1,2,6,6,1390.001
32,32_TOM_3,5416,0.0,1,2,2,2,1397.772
32,32_TOM_3,5418,0.0,0,0,5,2,1399.144
32,32_TOM_3,5431,670.0000000000728,1,2,1,0,1402.286
32,32_TOM_3,5432,0.0,1,3,2,1,1403.39
32,32_TOM_2,5441,0.0,0,0,1,7,1406.48
32,32_TOM_3,5443,0.0,1,2,1,1,1406.86
32,32_TOM_3,5444,0.0,1,2,1,1,1407.275
32,32_TOM_3,5445,0.0,0,0,8,1,1407.805
32,32_TOM_3,5453,0.0,0,0,4,8,1408.967
32,32_TOM_3,5459,0.0,0,0,3,1,1412.067
32,32_TOM_3,5462,0.0,0,0,7,3,1413.104
32,32_TOM_3,5469,0.0,0,0,7,7,1416.064
32,32_TOM_3,5476,0.0,0,0,9,7,1419.109
32,32_TOM_3,5490,0.0,0,0,4,4,1425.044
32,32_TOM_3,5494,0.0,0,0,5,4,1426.687
32,32_TOM_3,5499,0.0,1,3,4,5,1429.063
32,32_TOM_3,5503,0.0,0,0,8,4,1431.539
32,32_TOM_3,5522,248.99999999979627,1,2,2,0,1439.475
32,32_TOM_3,5528,0.0,1,3,1,3,1442.607
32,32_TOM_3,5529,0.0,1,3,10,1,1444.494
32,32_TOM_3,5539,0.0,1,3,4,10,1447.727
32,32_TOM_3,5543,0.0,0,0,10,4,1449.428
32,32_TOM_3,5553,0.0,0,0,13,10,1452.03
32,32_TOM_3,5582,0.0,1,2,6,7,1463.346
32,32_TOM_3,5588,0.0,1,2,2,6,1466.308
32,32_TOM_3,5590,0.0,0,0,6,2,1467.24
32,32_TOM_3,5596,0.0,0,0,2,6,1470.445
32,32_TOM_2,5607,0.0,0,0,7,4,1472.371
32,32_TOM_3,5615,0.0,0,0,1,1,1474.605
32,32_TOM_2,5618,0.0,0,0,3,2,1476.384
32,32_TOM_3,5622,0.0,1,3,4,1,1477.677
32,32_TOM_2,5634,116.00000000021282,0,0,2,8,1483.659
32,32_TOM_3,5637,0.0,0,0,6,1,1484.031
32,32_TOM_3,5645,0.0,0,0,1,1,1487.018
32,32_TOM_3,5646,0.0,0,0,13,1,1487.442
32,32_TOM_3,5663,0.0,1,3,4,2,1491.289
32,32_TOM_3,5667,0.0,0,0,2,4,1493.877
32,32_TOM_3,5669,0.0,1,3,8,2,1495.139
32,32_TOM_3,5712,0.0,1,2,1,4,1505.689
32,32_TOM_2,5716,0.0,0,0,1,3,1506.856
32,32_TOM_2,5719,0.0,0,0,3,1,1507.382
32,32_TOM_3,5735,0.0,0,0,9,2,1513.411
32,32_TOM_3,5748,0.0,0,0,6,1,1518.368
32,32_TOM_2,5757,0.0,0,0,5,3,1520.376
32,32_TOM_2,5762,0.0,0,0,1,5,1521.797
32,32_TOM_3,5773,0.0,0,0,1,4,1524.909
32,32_TOM_3,5786,0.0,0,0,3,2,1529.308
32,32_TOM_3,5789,0.0,1,2,7,3,1531.107
32,32_TOM_3,5796,0.0,1,2,3,7,1533.395
32,32_TOM_3,5808,0.0,1,3,2,3,1537.845
32,32_TOM_3,5810,0.0,0,0,5,2,1539.656
32,32_TOM_3,5815,0.0,0,0,5,5,1541.035
32,32_TOM_3,5820,0.0,0,0,1,5,1542.361
32,32_TOM_3,5821,0.0,1,3,1,1,1542.75
32,32_TOM_3,5822,0.0,1,2,4,1,1544.606
32,32_TOM_3,5826,0.0,1,2,4,4,1546.536
32,32_TOM_3,5830,0.0,0,0,2,4,1548.271
32,32_TOM_3,5832,0.0,0,0,3,2,1548.823
32,32_TOM_3,5835,0.0,0,0,3,3,1550.6
32,32_TOM_3,5838,0.0,0,0,3,3,1551.822
32,32_TOM_3,5841,0.0,1,3,1,3,1552.851
32,32_TOM_3,5842,0.0,0,0,9,1,1554.197
32,32_TOM_3,5851,0.0,1,2,13,9,1556.556
32,32_TOM_2,5866,0.0,0,0,7,2,1560.636
32,32_TOM_2,5878,0.0,0,0,7,1,1565.713
32,32_TOM_2,5885,0.0,1,3,1,7,1567.342
32,32_TOM_2,5889,0.0,0,0,1,1,1570.288
32,32_TOM_3,5897,0.0,1,3,4,2,1573.185
32,32_TOM_3,5901,0.0,0,0,1,4,1576.074
32,32_TOM_3,5902,0.0,0,0,4,1,1577.218
32,32_TOM_3,5906,0.0,0,0,6,4,1578.495
32,32_TOM_3,5912,0.0,0,0,3,6,1581.473
32,32_TOM_3,5915,0.0,0,0,2,3,1582.529
32,32_TOM_3,5917,0.0,1,3,1,2,1583.318
32,32_TOM_3,5918,0.0,1,3,2,1,1585.064
32,32_TOM_3,5920,0.0,0,0,4,2,1587.321
32,32_TOM_3,5924,0.0,0,0,7,4,1588.976
32,32_TOM_3,5931,0.0,0,0,4,7,1590.796
32,32_TOM_3,5935,0.0,0,0,1,4,1593.136
32,32_TOM_3,5936,0.0,0,0,10,1,1594.442
32,32_TOM_3,5946,0.0,1,2,7,10,1596.67
32,32_TOM_2,5954,0.0,0,0,2,1,1598.986
32,32_TOM_3,5958,0.0,0,0,1,2,1599.783
32,32_TOM_3,5959,0.0,0,0,5,1,1600.126
32,32_TOM_3,5964,0.0,0,0,1,5,1601.721
32,32_TOM_3,5965,0.0,0,0,4,1,1602.138
32,32_TOM_3,5969,0.0,0,0,5,4,1603.423
32,32_TOM_3,5974,0.0,1,3,8,5,1605.052
32,32_TOM_3,5989,0.0,1,2,2,0,1611.214
32,32_TOM_3,5991,0.0,0,0,5,2,1611.604
32,32_TOM_2,5997,0.0,1,2,1,1,1613.067
32,32_TOM_3,6004,0.0,0,0,6,6,1614.45
32,32_TOM_2,6011,0.0,0,0,1,1,1615.157
32,32_TOM_2,6012,1206.000000000131,0,0,4,1,1616.749
32,32_TOM_2,6022,0.0,0,0,2,1,1619.404
32,32_TOM_3,6028,0.0,0,0,5,1,1620.385
32,32_TOM_3,6033,0.0,0,0,1,5,1621.201
32,32_TOM_2,6035,0.0,0,0,1,1,1621.619
32,32_TOM_3,6038,0.0,0,0,2,2,1622.267
32,32_TOM_3,6040,0.0,0,0,5,2,1622.755
32,32_TOM_3,6045,0.0,0,0,1,5,1624.098
32,32_TOM_3,6046,0.0,1,3,4,1,1624.486
32,32_TOM_3,6050,0.0,0,0,6,4,1627.991
32,32_TOM_2,6057,672.0000000000255,0,0,6,1,1630.079
32,32_TOM_3,6064,0.0,1,3,6,1,1631.641
32,32_TOM_2,6071,0.0,0,0,10,1,1632.937
32,32_TOM_3,6082,0.0,1,3,1,1,1634.611
32,32_TOM_3,6083,0.0,0,0,3,1,1635.048
32,32_TOM_3,6086,0.0,0,0,2,3,1635.51
32,32_TOM_3,6088,0.0,0,0,5,2,1636.292
32,32_TOM_3,6093,0.0,0,0,10,5,1637.287
32,32_TOM_2,6104,0.0,0,0,1,1,1638.114
32,32_TOM_2,6105,1132.9999999998108,1,2,4,1,1639.591
32,32_TOM_2,6109,0.0,0,0,1,4,1640.573
32,32_TOM_2,6110,0.0,1,3,9,1,1641.015
32,32_TOM_2,6119,0.0,0,0,2,9,1643.912
32,32_TOM_3,6122,0.0,0,0,1,1,1645.093
32,32_TOM_3,6123,0.0,0,0,5,1,1645.298
32,32_TOM_3,6128,0.0,0,0,5,5,1646.381
32,32_TOM_3,6133,0.0,0,0,3,5,1647.739
32,32_TOM_2,6137,0.0,1,2,6,1,1648.235
32,32_TOM_3,6143,0.0,1,2,2,0,1649.432
32,32_TOM_2,6146,0.0,1,2,1,1,1650.658
32,32_TOM_3,6148,0.0,0,0,1,1,1651.347
32,32_TOM_2,6150,519.9999999999818,1,2,1,1,1652.454
32,32_TOM_3,6152,0.0,1,3,2,1,1653.602
32,32_TOM_3,6154,0.0,1,3,3,2,1654.969
32,32_TOM_3,6157,0.0,0,0,3,3,1657.305
32,32_TOM_3,6160,0.0,0,0,4,3,1658.576
32,32_TOM_3,6164,0.0,1,3,5,4,1660.169
32,32_TOM_3,6169,0.0,1,2,6,5,1662.833
33,33_LAURA,3,0.0,0,0,3,3,3.675
33,33_LISBETH,6,57.99999999999983,1,3,2,0,4.994
33,33_DON,42,196.99999999999918,0,0,4,1,11.78
33,33_BILL,57,0.0,1,2,2,4,14.653
33,33_JENN,64,0.0,1,2,9,2,15.966
33,33_BILL,92,0.0,1,2,1,0,24.875
33,33_JENN,108,0.0,0,0,5,2,29.346
33,33_JENN,113,0.0,0,0,5,5,31.401
33,33_JENN,118,0.0,0,0,5,5,32.995
33,33_JENN,123,0.0,0,0,5,5,34.276
33,33_JENN,139,0.0,0,0,1,2,39.353
33,33_LEANNE,162,0.0,0,0,5,1,43.361
33,33_BILL,170,0.0,1,2,5,2,45.036
33,33_DON,185,0.0,0,0,2,5,52.152
33,33_LISBETH,203,0.0,0,0,6,4,58.362
33,33_DON,222,0.0,0,0,1,1,65.218
33,33_DON,231,300.00000000001137,0,0,9,1,68.013
33,33_DON,242,0.0,0,0,1,1,69.669
33,33_DON,249,0.0,0,0,1,1,74.638
33,33_BILL,254,0.0,0,0,4,2,83.499
33,33_JENN,264,0.0,0,0,5,1,87.771
33,33_JENN,288,0.0,0,0,4,7,93.931
33,33_DON,301,956.0000000000031,0,0,1,1,97.41
33,33_JENN,307,0.0,0,0,5,5,99.56
33,33_JENN,320,0.0,0,0,6,5,102.903
33,33_JENN,326,0.0,0,0,1,6,103.747
33,33_LEANNE,370,0.0,0,0,6,1,113.066
33,33_DON,392,500.0,0,0,2,2,116.079
33,33_LEANNE,397,0.0,0,0,1,1,122.758
33,33_LEANNE,398,0.0,0,0,6,1,122.966
33,33_LEANNE,409,228.9999999999992,0,0,2,2,125.912
33,33_LEANNE,411,0.0,0,0,4,0,127.44
33,33_BILL,443,0.0,0,0,7,4,134.308
33,33_BILL,469,0.0,0,0,11,9,141.099
33,33_LEANNE,507,0.0,1,2,1,2,147.882
33,33_LEANNE,508,0.0,0,0,2,1,148.453
33,33_LEANNE,513,346.00000000000364,0,0,2,2,152.457
33,33_LEANNE,515,0.0,0,0,1,2,152.941
33,33_BILL,538,0.0,1,2,3,1,155.624
33,33_LAURA,550,0.0,0,0,2,1,158.5
33,33_LAURA,552,0.0,0,0,3,2,158.906
33,33_LAURA,555,0.0,0,0,2,3,159.269
33,33_LAURA,557,0.0,0,0,7,2,159.629
33,33_LEANNE,564,643.0000000000007,0,0,2,0,161.053
33,33_LEANNE,566,0.0,1,3,1,2,161.631
33,33_LEANNE,571,0.0,1,3,3,3,163.693
33,33_LEANNE,574,0.0,1,3,3,3,165.047
33,33_LEANNE,577,0.0,0,0,5,3,166.535
33,33_LAURA,583,0.0,1,2,2,1,168.325
33,33_LISBETH,587,0.0,1,2,4,2,169.667
33,33_LISBETH,591,0.0,0,0,6,4,170.801
33,33_DON,601,329.9999999999841,0,0,2,0,171.558
33,33_DON,603,116.00000000001387,0,0,1,2,172.514
33,33_LAURA,612,0.0,0,0,3,1,174.223
33,33_LEANNE,619,0.0,1,2,5,1,176.33
33,33_LEANNE,624,0.0,0,0,1,5,177.414
33,33_LEANNE,625,0.0,0,0,2,1,177.643
33,33_LEANNE,627,0.0,0,0,6,2,178.311
33,33_LEANNE,633,0.0,0,0,5,6,179.049
33,33_LEANNE,638,0.0,1,3,6,5,180.4
33,33_LEANNE,644,0.0,0,0,4,6,181.736
33,33_LEANNE,648,0.0,0,0,3,4,182.351
33,33_LEANNE,651,0.0,1,3,3,3,183.131
33,33_LISBETH,655,0.0,0,0,12,1,184.716
33,33_BILL,668,0.0,0,0,3,1,186.726
33,33_BILL,671,0.0,0,0,2,3,187.347
33,33_LEANNE,678,0.0,0,0,2,3,188.292
33,33_LEANNE,683,0.0,1,3,5,1,191.678
33,33_LEANNE,688,0.0,1,3,1,5,193.743
33,33_LEANNE,689,0.0,0,0,4,1,194.397
33,33_LEANNE,693,0.0,0,0,2,4,195.265
33,33_LEANNE,695,0.0,1,3,1,2,195.759
33,33_LEANNE,696,0.0,1,2,1,1,196.732
33,33_LEANNE,701,0.0,1,3,2,3,198.414
33,33_LISBETH,704,0.0,0,0,4,1,199.702
33,33_LEANNE,709,0.0,1,3,2,1,200.484
33,33_LEANNE,711,0.0,0,0,1,2,202.491
33,33_LEANNE,712,0.0,0,0,1,1,203.128
33,33_LEANNE,713,0.0,0,0,1,1,203.59
33,33_LEANNE,714,0.0,1,3,2,1,203.999
33,33_LAURA,724,0.0,0,0,7,8,209.188
33,33_BILL,739,0.0,0,0,9,8,217.173
33,33_LISBETH,751,0.0,1,2,3,1,220.953
33,33_LISBETH,754,0.0,1,2,7,3,222.059
33,33_LISBETH,761,0.0,0,0,7,7,225.036
33,33_LISBETH,768,0.0,0,0,4,7,227.348
33,33_JENN,799,0.0,0,0,1,3,231.758
33,33_JENN,800,0.0,0,0,1,1,232.339
33,33_JENN,801,0.0,0,0,2,1,232.591
33,33_JENN,813,0.0,0,0,3,2,233.811
33,33_LEANNE,835,0.0,0,0,3,1,236.365
33,33_JENN,841,0.0,0,0,7,3,239.233
33,33_LISBETH,849,0.0,0,0,6,1,241.18
33,33_JENN,866,0.0,0,0,1,3,245.636
33,33_JENN,867,0.0,0,0,7,1,245.929
33,33_JENN,883,0.0,0,0,6,2,250.184
33,33_JENN,889,0.0,0,0,8,6,252.152
33,33_LISBETH,913,0.0,0,0,6,0,256.6
33,33_LISBETH,919,0.0,0,0,2,6,258.681
33,33_BILL,943,0.0,0,0,2,1,263.949
33,33_LISBETH,946,0.0,0,0,4,1,264.547
33,33_LISBETH,950,0.0,0,0,3,4,266.162
33,33_LISBETH,953,0.0,1,2,1,3,266.709
33,33_LISBETH,954,0.0,0,0,4,1,267.726
33,33_JENN,1009,0.0,1,2,4,6,280.2
33,33_JENN,1013,0.0,0,0,3,4,281.737
33,33_JENN,1016,0.0,0,0,5,3,282.359
33,33_JENN,1021,0.0,0,0,5,5,284.407
33,33_JENN,1044,0.0,1,2,2,1,288.933
33,33_JENN,1046,0.0,0,0,2,2,289.602
33,33_JENN,1048,0.0,0,0,1,2,290.243
33,33_JENN,1069,0.0,0,0,3,1,294.23
33,33_JENN,1072,0.0,0,0,8,3,294.716
33,33_JENN,1080,0.0,0,0,4,8,296.275
33,33_JENN,1086,0.0,0,0,1,2,297.905
33,33_JENN,1087,0.0,0,0,4,1,298.784
33,33_LISBETH,1095,0.0,0,0,6,2,300.766
33,33_LISBETH,1101,0.0,1,2,5,6,302.645
33,33_LISBETH,1109,0.0,0,0,1,1,307.07
33,33_LISBETH,1110,0.0,0,0,3,1,307.33
33,33_LAURA,1115,0.0,0,0,2,2,307.992
33,33_LEANNE,1135,0.0,0,0,1,7,314.905
33,33_LISBETH,1146,0.0,1,3,3,6,317.827
33,33_LISBETH,1153,0.0,0,0,3,3,321.315
33,33_LISBETH,1156,0.0,1,2,3,3,322.426
33,33_LISBETH,1163,84.00000000000318,0,0,1,2,324.623
33,33_LISBETH,1169,0.0,0,0,4,4,325.729
33,33_JENN,1176,0.0,0,0,3,3,326.364
33,33_LEANNE,1181,0.0,0,0,12,2,326.949
33,33_JENN,1201,0.0,0,0,3,1,328.933
33,33_JENN,1204,0.0,0,0,4,3,329.673
33,33_RICHARD,1227,0.0,0,0,3,2,332.922
33,33_JENN,1238,0.0,0,0,2,6,335.352
33,33_JENN,1240,0.0,0,0,2,2,335.627
33,33_JENN,1242,0.0,0,0,5,2,335.947
33,33_JENN,1247,0.0,0,0,4,5,337.074
33,33_JENN,1251,0.0,0,0,4,4,338.508
33,33_JENN,1255,0.0,0,0,4,4,339.664
33,33_JENN,1259,0.0,0,0,9,4,340.323
33,33_JENN,1268,0.0,0,0,10,9,342.712
33,33_LISBETH,1283,0.0,0,0,4,5,344.918
33,33_LISBETH,1295,0.0,1,3,3,4,347.236
33,33_LISBETH,1298,0.0,0,0,4,3,349.186
33,33_JENN,1309,0.0,0,0,2,2,350.641
33,33_JENN,1311,115.99999999998545,0,0,5,2,351.209
33,33_LISBETH,1318,0.0,0,0,3,2,351.554
33,33_JENN,1355,0.0,0,0,3,3,356.831
33,33_JENN,1358,0.0,0,0,7,3,357.176
33,33_JENN,1373,0.0,0,0,8,8,360.047
33,33_JENN,1385,0.0,1,3,1,4,362.05
33,33_JENN,1386,0.0,0,0,3,1,362.784
33,33_JENN,1389,0.0,0,0,9,3,363.22
33,33_LAURA,1399,0.0,0,0,2,1,364.27
33,33_BILL,1427,0.0,0,0,4,2,369.775
33,33_JENN,1431,584.9999999999795,0,0,1,0,371.113
33,33_BILL,1434,0.0,0,0,9,2,373.254
33,33_JENN,1471,1549.9999999999545,1,2,1,2,382.097
33,33_LEANNE,1491,0.0,0,0,3,3,385.113
33,33_LEANNE,1494,0.0,0,0,3,3,385.676
33,33_LEANNE,1497,0.0,0,0,8,3,386.128
33,33_BILL,1505,355.0000000000182,0,0,4,0,388.35
33,33_BILL,1509,0.0,0,0,5,4,389.68
33,33_LISBETH,1539,0.0,0,0,2,8,394.16
33,33_LISBETH,1542,0.0,0,0,4,1,395.131
33,33_LEANNE,1556,0.0,0,0,2,1,397.068
33,33_LEANNE,1558,0.0,0,0,1,2,397.786
33,33_LEANNE,1559,0.0,0,0,2,1,398.015
33,33_LISBETH,1564,0.0,0,0,4,3,399.328
33,33_LEANNE,1569,640.9999999999627,0,0,7,1,400.506
33,33_BILL,1577,468.00000000001774,0,0,3,1,401.189
33,33_BILL,1580,0.0,0,0,8,3,401.563
33,33_LEANNE,1590,0.0,0,0,7,2,402.59
33,33_LAURA,1599,0.0,0,0,3,2,404.022
33,33_DON,1603,0.0,0,0,5,1,404.99
33,33_LEANNE,1619,0.0,0,0,1,1,406.942
33,33_LEANNE,1620,0.0,0,0,4,1,407.533
33,33_LEANNE,1624,0.0,0,0,11,4,408.455
33,33_LEANNE,1635,0.0,0,0,8,11,411.695
33,33_LEANNE,1643,0.0,1,3,7,8,413.296
33,33_JENN,1654,0.0,0,0,6,4,417.691
33,33_LISBETH,1661,0.0,0,0,3,1,417.945
33,33_JENN,1669,0.0,0,0,6,1,421.499
33,33_JENN,1682,0.0,0,0,8,4,423.477
33,33_LEANNE,1691,0.0,0,0,1,1,425.254
33,33_LAURA,1700,0.0,0,0,5,2,426.179
33,33_LAURA,1705,0.0,0,0,3,5,427.252
33,33_BILL,1716,0.0,0,0,3,2,429.048
33,33_JENN,1730,0.0,0,0,5,4,431.564
33,33_LISBETH,1745,0.0,0,0,2,2,434.523
33,33_JENN,1748,0.0,0,0,5,1,434.787
33,33_JENN,1753,0.0,0,0,5,5,435.516
33,33_JENN,1758,0.0,0,0,2,5,436.332
33,33_LISBETH,1761,0.0,0,0,4,1,437.055
33,33_LISBETH,1771,0.0,0,0,3,2,439.328
33,33_LAURA,1776,0.0,0,0,10,2,440.015
33,33_LAURA,1803,0.0,1,2,2,10,443.614
33,33_LAURA,1805,0.0,0,0,3,2,443.879
33,33_LAURA,1808,0.0,0,0,3,3,445.103
33,33_JENN,1823,0.0,0,0,7,3,449.014
33,33_LAURA,1831,713.9999999999986,1,3,6,1,450.201
33,33_LISBETH,1843,0.0,0,0,5,6,451.931
33,33_LAURA,1849,0.0,0,0,2,1,453.614
33,33_LAURA,1851,0.0,0,0,6,2,453.912
33,33_LAURA,1857,0.0,0,0,12,6,455.818
33,33_LAURA,1869,0.0,1,2,5,12,458.795
33,33_LAURA,1874,0.0,1,2,7,5,460.449
33,33_LAURA,1881,0.0,1,2,4,7,462.115
