article_id,paragraph_id,difficulty_level,IA_ID,tee,slope_norm,curv_prev,runup_disp,last_step,resid_par,resid_perp
0,2,Adv,44,89.28222283160237,41.66413245522475,1.9743722677230835,83.3282699584961,82.54550170898438,-58.737929460787456,67.23965315505025
0,2,Adv,45,124.5688070934692,46.33029782647442,1.8371657133102417,92.66059875488281,69.10311126708984,-102.02072580534394,71.4783827939662
0,2,Adv,46,92.7132945063079,42.105008649393376,2.0567362308502197,84.21001434326172,90.21947479248047,-77.04837052027726,51.568435872958744
0,2,Adv,47,72.13521673932009,35.76388871642698,2.2469582557678223,71.52777862548828,69.28035736083984,-55.96058383604942,45.518156275899045
0,2,Adv,48,107.02975413411681,38.14654482492382,1.7168970108032227,76.2930908203125,43.5910758972168,-83.51747321475463,66.93429567741964
0,2,Adv,49,111.28823641579703,38.40273551054318,1.872117280960083,76.80547332763672,77.48365783691406,-88.11004301829686,67.98302643934156
0,2,Adv,50,84.68428368472848,37.02564720822206,2.2428271770477295,74.05130004882812,90.74747467041016,-67.61086788269301,50.99214103511052
0,2,Adv,51,78.91000179187083,41.957524826705466,2.0273995399475098,83.91504669189453,60.197120666503906,-64.63397940407451,45.26849996616557
0,2,Adv,52,69.9816551317439,33.23685267062068,1.8204437494277954,66.47370147705078,46.75111770629883,-46.28397654425162,52.49024261926693
0,2,Adv,53,83.73645147434964,31.60204336215669,1.784178614616394,63.20408630371094,53.57075881958008,-57.54680085629615,60.828932398340704
0,2,Adv,54,94.4985397034728,32.65523685586627,2.040405750274658,65.31047058105469,68.77757263183594,-66.39023347410745,67.24812938173321
0,2,Adv,55,92.92112496599762,38.000529513958206,2.0701375007629395,76.00106048583984,79.09075927734375,-67.06405940001859,64.31755127286272
0,2,Adv,56,100.65367243114416,41.67997045154616,1.977975845336914,83.35993957519531,72.2431640625,-80.26313252846694,60.737067187952235
0,2,Adv,57,84.11293340089496,37.936201920720286,2.0411951541900635,75.87240600585938,72.86459350585938,-64.60949327298555,53.85720884256285
0,2,Adv,58,83.03658624340433,35.91336853210407,2.028240442276001,71.82673645019531,61.93771743774414,-56.03834615339123,61.276246746606695
0,2,Adv,59,91.95129664742925,40.44814990924221,1.7072895765304565,80.89630126953125,61.14368438720703,-77.10065995366978,50.105181267530746
0,2,Adv,60,87.4856372742779,27.09944836215627,2.2634482383728027,54.19889831542969,65.94297790527344,-52.582576207337134,69.92002151520055
0,2,Adv,61,88.3482161044477,41.997318326991135,1.8731135129928589,83.99463653564453,75.2400131225586,-71.84768388896318,51.41320461350191
0,2,Adv,62,87.89779102519103,31.977498799002092,2.2033708095550537,63.95499801635742,64.68206024169922,-59.65773335887729,64.55212248709762
0,2,Adv,63,92.58036120009756,37.42440461692979,1.9939992427825928,74.84880828857422,72.65299224853516,-68.05106403399873,62.77082095831739
0,2,Adv,64,69.31781399434232,32.94857763496709,2.2344141006469727,65.89715576171875,77.4129638671875,-54.90230393692091,42.31662036803271
