item,Type,WordPosition,tee,surp,curv3,sent_len
5,NPS_UAMB,6,69.23191458453313,2.7070653438568115,1.951951271403477,12
5,NPS_UAMB,7,85.48905974157952,10.431693077087402,1.879123867923335,12
5,NPS_UAMB,8,88.70267757244602,9.663813591003418,1.9469416785974616,12
5,NPS_UAMB,9,85.70285738986615,14.022015571594238,1.9828045366027223,12
5,NPS_UAMB,10,81.7977592104687,5.852987766265869,2.0538393452700894,12
5,NPS_UAMB,11,70.67037654527016,1.5127393007278442,1.9977300205407829,12
5,NPS_UAMB,12,73.60779051458843,7.319896697998047,2.0656933068665406,12
5,NPZ_AMB,1,,0.0,,12
5,NPZ_AMB,2,,3.3445544242858887,,12
5,NPZ_AMB,3,,8.87609577178955,,12
5,NPZ_AMB,4,,12.385406494140625,,12
5,NPZ_AMB,5,97.26488294112617,5.957265853881836,,12
5,NPZ_AMB,6,86.71598990146359,2.5198256969451904,2.053128428247903,12
5,NPZ_AMB,7,97.19571137839701,9.467909812927246,2.005409015275346,12
5,NPZ_AMB,8,96.81433070064902,16.49930191040039,2.0178628543903963,12
5,NPZ_AMB,9,85.23042280288807,11.003572463989258,1.9874145173488975,12
5,NPZ_AMB,10,85.34735076682797,7.508678436279297,2.048393298786347,12
5,NPZ_AMB,11,75.12724536989052,1.396818995475769,2.016062044961506,12
5,NPZ_AMB,12,74.8130465329667,7.990078568458557,2.0708553140369435,12
5,NPZ_UAMB,1,,0.0,,12
5,NPZ_UAMB,2,,3.3445544242858887,,12
5,NPZ_UAMB,3,,8.87609577178955,,12
5,NPZ_UAMB,4,,12.385406494140625,,12
5,NPZ_UAMB,5,89.31736118177727,7.432945132255554,2.104724736033366,12
5,NPZ_UAMB,6,66.64402097108209,3.1254382133483887,2.0275794482554415,12
5,NPZ_UAMB,7,92.74459478228745,12.171724319458008,1.9605593186143537,12
5,NPZ_UAMB,8,85.86959936963663,9.03003215789795,1.9336496516738018,12
5,NPZ_UAMB,9,86.00282365300487,11.938273429870605,1.9752105380447074,12
5,NPZ_UAMB,10,82.02675892020596,6.260615825653076,2.041507231418695,12
5,NPZ_UAMB,11,72.44109720046043,1.5914908647537231,2.0106370786801233,12
5,NPZ_UAMB,12,73.33059997132933,6.008756101131439,2.075777768142196,12
6,MVRR_AMB,1,,0.0,,11
6,MVRR_AMB,2,,13.392454147338867,,11
6,MVRR_AMB,3,,13.442815780639648,,11
6,MVRR_AMB,4,,1.2832283973693848,,11
6,MVRR_AMB,5,89.83559642528928,7.689907550811768,,11
6,MVRR_AMB,6,96.37794841292612,19.71407127380371,2.1274099303583984,11
6,MVRR_AMB,7,83.84698688221158,6.4779839515686035,2.0748375218361574,11
6,MVRR_AMB,8,99.26816316130858,4.327432155609131,2.0082927933014094,11
6,MVRR_AMB,9,91.11536437631982,3.7321929931640625,1.9641983012448472,11
6,MVRR_AMB,10,96.18374467822157,16.738941192626953,1.9522566167657498,11
