story_id,layer,window,ahead0,ahead1,ahead2,ahead3
1,L6,3,0.5877610022865138,0.09517749819530323,0.013441051633045292,0.013868923209734275
1,L6,3,0.6924977153960495,0.010884601210638055,0.01830777219237382,0.031640549446604875
1,L6,3,0.24211333537889682,0.011959392078555458,0.07886470820348417,0.20308408155874813
1,L6,3,0.5397218265862828,0.2199264142032335,0.17151676897754217,0.13873642997429814
1,L6,3,0.544073350264058,0.293030930374273,0.19196398627952133,0.09721414813511026
1,L6,3,0.3666391710515315,0.39680049549141655,0.0072250244915995415,0.0847428586284091
1,L6,3,0.5074803477108435,0.009870364999166546,0.24790381320748262,0.21189431386362256
1,L6,3,0.5305733813860456,0.05623867100717086,0.1654784607695137,0.11156588134154118
1,L6,3,0.6557737528657541,0.23125879340223024,0.03706341188628938,0.024609396419124404
1,L6,3,0.39490172953188024,0.08897755455530383,0.04607955248353151,0.006319866150502076
1,L6,3,0.4643578674788738,0.030711440658192413,0.0262078193891242,0.028061062832394942
1,L6,3,0.34637100170758855,0.06220950081061313,0.0035554457334408805,0.13824540395477805
