item,Type,WordPosition,pres,surprisal,L6_k3,L12_k5,L6_k5,L6_k7
7,NPZ_UAMB,10,B_prefix,0.37625865606077774,93.18450115001869,99.61257163622776,73.66486151569549,70.09776053162064
7,NPZ_UAMB,11,B_prefix,8.555666335891969,91.67230558960406,112.99380039931434,72.84599929684728,66.22280205458314
7,NPZ_UAMB,12,B_prefix,10.80551929690811,75.27513898006984,48.125321454328756,66.37446331020853,66.15666178569649
7,NPZ_UAMB,13,B_prefix,5.447862356616803,88.08305658535227,72.47630750819403,64.36401935564868,55.99045483057843
7,NPZ_UAMB,1,C_droptok0,0.0,,,,
7,NPZ_UAMB,2,C_droptok0,3.344551426843264,,,,
7,NPZ_UAMB,3,C_droptok0,16.249442304915576,,,,
7,NPZ_UAMB,4,C_droptok0,41.675309253330965,143.08107276036478,153.45061858727155,143.08107276036478,143.08107276036478
7,NPZ_UAMB,5,C_droptok0,8.200628103173202,90.57720784655416,84.73944584022321,90.57720784655416,90.57720784655416
7,NPZ_UAMB,6,C_droptok0,9.112288873340052,95.78308313217424,50.03008020959162,72.2219078986714,72.2219078986714
7,NPZ_UAMB,7,C_droptok0,7.164734633259694,96.60978505600181,32.703351626488406,75.59428848909201,75.59428848909201
7,NPZ_UAMB,8,C_droptok0,3.665987001305853,87.18796782660621,28.657517858699297,72.8262664007545,68.37337409852641
7,NPZ_UAMB,9,C_droptok0,11.881831441496791,104.1103764045619,62.697220409713054,91.25145249897606,77.57689682205978
7,NPZ_UAMB,10,C_droptok0,0.4328212991767807,94.23245216655164,85.89603221013074,74.97490103296671,71.16481789291583
7,NPZ_UAMB,11,C_droptok0,9.197542049233954,94.8718361800848,75.36117425253083,76.07001768640613,70.57109797409939
7,NPZ_UAMB,12,C_droptok0,9.91467874645471,76.84530357790545,35.75762093396033,67.1282908007794,66.68492296505937
7,NPZ_UAMB,13,C_droptok0,4.774626294820589,89.18228569219748,64.48244515551039,65.3013087882444,56.7096254915834
8,MVRR_AMB,1,A_isolated,0.0,,,,
8,MVRR_AMB,2,A_isolated,16.438171938388802,,,,
8,MVRR_AMB,3,A_isolated,11.242442597286283,,,,
8,MVRR_AMB,4,A_isolated,2.9618662950676953,1963.224595833847,,,
