item,Type,WordPosition,surp_xl,surp_pythia410m
1,NPS_UAMB,2,12.470760575944153,15.707615778886522
1,NPS_UAMB,3,10.956623941886779,11.881799796689034
1,NPS_UAMB,4,9.04584784772813,8.134499398055244
1,NPS_UAMB,5,4.512495239881045,4.699946354327757
1,NPS_UAMB,6,12.38819789664035,12.199422859747296
1,NPS_UAMB,7,16.353989870444476,17.273958090578603
1,NPS_UAMB,8,5.451537711857067,7.076904469325265
1,NPS_UAMB,9,1.6730616741360749,1.5374277285157718
1,NPS_UAMB,10,10.00683461802364,11.341719926462142
1,NPS_UAMB,11,1.3329961650100972,1.540455999032164
1,NPS_UAMB,12,8.994519969543425,10.019749139242231
1,NPS_UAMB,13,3.679530463078648,2.6532644099777905
1,NPZ_AMB,1,0.0,0.0
1,NPZ_AMB,2,3.0638152027420564,2.6737599264464134
1,NPZ_AMB,3,12.029791555687083,12.977720027267884
1,NPZ_AMB,4,12.442097259420754,13.781535292592894
1,NPZ_AMB,5,3.8456256318544706,3.571331877854584
1,NPZ_AMB,6,12.259187518852725,11.637163418934533
1,NPZ_AMB,7,24.230487087050765,24.33283740223224
1,NPZ_AMB,8,9.591498579981769,6.773747210996374
1,NPZ_AMB,9,0.5775115502218804,0.8904600388383663
1,NPZ_AMB,10,12.262175889394117,13.251155931805267
1,NPZ_AMB,11,0.8303809094558343,0.6993094915802706
1,NPZ_AMB,12,13.14965452298845,12.63831983302677
1,NPZ_AMB,13,15.596158122428609,15.43395173936277
1,NPZ_UAMB,1,0.0,0.0
1,NPZ_UAMB,2,3.0638152027420564,2.6737599264464134
1,NPZ_UAMB,3,12.029791555687083,12.977720027267884
1,NPZ_UAMB,4,18.834856807405576,21.162483762794896
1,NPZ_UAMB,5,2.3820071816615376,2.0111759540966885
1,NPZ_UAMB,6,13.484016313489889,12.930732991190958
1,NPZ_UAMB,7,17.929056518049524,19.200117000961026
1,NPZ_UAMB,8,6.082015790961072,6.216116167283631
1,NPZ_UAMB,9,1.8598379286608007,1.6322168264520631
1,NPZ_UAMB,10,12.95477066233675,13.513265746887429
1,NPZ_UAMB,11,1.053977015695104,1.0315616568949
1,NPZ_UAMB,12,12.055635732597539,11.450430160072523
1,NPZ_UAMB,13,16.16757512345186,16.07194133272586
2,MVRR_AMB,1,0.0,0.0
2,MVRR_AMB,2,15.477375036939842,15.969667807797993
2,MVRR_AMB,3,8.084758575772703,6.178769790683471
2,MVRR_AMB,4,13.578769123086849,13.125111910779726
2,MVRR_AMB,5,2.5083483887077707,2.672733877951366
2,MVRR_AMB,6,8.796858933045593,6.882495968720549
2,MVRR_AMB,7,18.877904064916535,19.03553235580773
2,MVRR_AMB,8,19.232618970251682,17.95691357990568
