story_id,word_idx,wake_rel_1,wake_nbhd_1,wake_rel_2,wake_nbhd_2,wake_rel_3,wake_nbhd_3,wake_rel_4,wake_nbhd_4,wake_rel_5,wake_nbhd_5,wake_rel_6,wake_nbhd_6,wake_rel_7,wake_nbhd_7,wake_rel_8,wake_nbhd_8,wake_rel_9,wake_nbhd_9,wake_rel_10,wake_nbhd_10
1,548,0.40837714076042175,0.009462966366668244,0.4011977016925812,0.0071439278738031796,0.3054421842098236,0.00546755084356482,0.09966237097978592,0.002016995385699282,0.04711657389998436,0.0013957868512533415,0.02750283107161522,0.0006970893460374761,0.021072382107377052,0.0008493766904553871,0.021114377304911613,0.0007055629648072065,0.017261257395148277,0.0006790896361456199,0.01082993857562542,0.0006299331275683179
1,560,0.3458573818206787,0.006119932873645692,0.5089147090911865,0.012346495668218665,0.39907363057136536,0.006474247072108233,0.26494935154914856,0.014409614776208994,0.09102989733219147,0.0012247784778423366,0.06732966005802155,0.0012433351891587498,0.05635592341423035,0.000983071258160572,0.042760591953992844,0.0007987284279536236,0.03758791461586952,0.0005979223123678467,0.03412690386176109,0.0005504879345233476
1,572,0.2845160961151123,0.005653922170619755,0.09764564037322998,0.0017555317080809292,0.04254547879099846,0.0014523264365805266,0.04749579727649689,0.001981318792314702,0.02258317545056343,0.0005107133884587501,0.03180801123380661,0.0010588501901410018,0.029422329738736153,0.001165531154402069,0.015669742599129677,0.0007302774969091673,0.019498825073242188,0.0007651851951892466,0.01608697883784771,0.0006963933998527317
1,584,0.47918012738227844,0.012606521239388555,0.29165056347846985,0.006047885852586689,0.307156503200531,0.006639174856024592,0.12963804602622986,0.002616339665364971,0.035547759383916855,0.001301992805250434,0.02750462479889393,0.0010639922080802726,0.022318406030535698,0.0009338100054111687,0.03252037614583969,0.0009595074013972784,0.016603708267211914,0.0007286212794785021,0.013029896654188633,0.0005478211265248066
1,596,0.4718959629535675,0.009075569503197432,0.26476457715034485,0.0043391202649283945,0.11338454484939575,0.0018155393115979852,0.06652271747589111,0.0015721651336577669,0.033403873443603516,0.0011000026127393492,0.030176416039466858,0.0013081425945299725,0.029264427721500397,0.0015262009138228472,0.023504644632339478,0.001187944141442926,0.022603454068303108,0.0013287616947105564,0.028861844912171364,0.0017764026514329877
1,608,0.2849341630935669,0.006569557382438113,0.1682397872209549,0.0032225391349139493,0.09148594737052917,0.0023592476611755523,0.05329521745443344,0.0021979227012980294,0.060374144464731216,0.0020418825869835504,0.0476558543741703,0.001840617062622115,0.029194040223956108,0.0016777982743671517,0.034402571618556976,0.0015955342967806185,0.057608798146247864,0.0024510412211579567,0.06973657011985779,0.002119034891433279
1,620,0.2895456850528717,0.010149610364522789,0.1861637681722641,0.0036038379139946954,0.02011716738343239,0.0005585758289738379,0.016011355444788933,0.0003309273705784391,0.016869323328137398,0.0004310532170191909,0.01820662058889866,0.00048478844169432033,0.013359269127249718,0.0005719095779823178,0.01533028855919838,0.0005743102921215597,0.016960805281996727,0.00042470840216607804,0.013724301941692829,0.0004115692479831444
1,632,0.5726283192634583,0.013291915870546416,0.2797672152519226,0.005969845604920486,0.2345961034297943,0.005941279380157605,0.15333333611488342,0.0038522148552262983,0.10090187191963196,0.0024960192409547257,0.09591228514909744,0.0033372275921329467,0.13562782108783722,0.002649561765774002,0.151723712682724,0.003193772774067635,0.08730265498161316,0.001643213826420201,0.09908800572156906,0.002449968794244092
1,644,0.3741898834705353,0.010050612687916098,0.13343031704425812,0.002706262343816967,0.07811927050352097,0.0013807113199859086,0.10388652235269547,0.0025329412710878257,0.046610571444034576,0.0016160413066100305,0.037237539887428284,0.000727368395441351,0.021017301827669144,0.0005867377206631923,0.01200150791555643,0.00031834728123203616,0.008601191453635693,0.0007682067608548197,0.009594117291271687,0.0006106000812458788
1,656,0.30743712186813354,0.009922967122843275,0.19197747111320496,0.0025433003626021567,0.13411454856395721,0.0026522296570093136,0.07842788100242615,0.0018667249827067807,0.23368234932422638,0.0046877200832551496,0.16556666791439056,0.005043892534948206,0.10944364219903946,0.003981565355421526,0.1487634927034378,0.0051788950762450305,0.11661038547754288,0.0035810080801286035,0.10104772448539734,0.003823182787210693
1,668,0.5792454481124878,0.015651090479565262,0.10314188152551651,0.001695989601925362,0.0624428354203701,0.0013550520833974867,0.055802199989557266,0.0018014347485065683,0.044718001037836075,0.0011798528938253162,0.04619551822543144,0.0007860957797331761,0.020506495609879494,0.0011113358944116417,0.011906585656106472,0.0009472507127745442,0.010701035149395466,0.0010388880444438813,0.011126548051834106,0.001409893388240928
