sid,sent,ntee9_first,ntee9_ho_first,ntee6_first,ntee9_mean,tee6_mean,surprisal,entropy,nwords,boundary_prop,surprising_prop,human_bnd
5,7,0.10115769449510914,0.12389605600378188,0.12845398531906638,0.0805936800837097,80.59466761124114,2.9478998652014594,3.326990230725362,13.0,1.0,0.75,1.0
5,8,0.08134621901901631,0.09698349244236498,0.08775350209094647,0.09260843416944166,82.7056827342744,3.306105214086446,2.885314491662112,11.0,0.5,0.0,0.0
5,9,0.10351538093688845,0.12120799616002072,0.10405133592011521,0.0910620539618949,82.66447947989866,2.456389112604989,2.4453514085875616,9.0,0.125,0.0,0.0
5,10,0.06682946250746684,0.08475744846909158,0.06594844925718915,0.0889561522127578,80.06218168683367,2.9243965099072633,2.455281961490126,17.0,0.875,0.75,1.0
5,11,0.09184290053183966,0.10377402158083195,0.11592669383988838,0.08755428778646349,86.16773754847081,4.568452510930536,3.2625958480023067,17.0,0.125,0.125,0.0
5,12,0.10325886360343027,0.12391682974991637,0.11088774061928298,0.08761559053798895,82.75802220611259,2.546883201057261,2.976339104500684,22.0,0.125,0.0,0.0
5,13,0.10222567856230205,0.12843360176015764,0.1214127369917423,0.08031200220539915,81.0243135011398,1.5353183668417236,2.0632644140472016,15.0,0.125,0.0,0.0
6,1,0.08416320730691781,0.10161642240589722,0.09194935494251973,0.09710638152002911,80.82749163312468,3.217139422893524,3.530377666155497,9.0,0.25,0.125,0.0
6,2,0.12078571107049885,0.1280118085931325,0.14425925120506874,0.09065748097330194,83.85865080338873,2.3763355136118967,2.838009518532393,24.0,0.25,0.25,0.0
6,3,0.09512099226634398,0.10910585053655691,0.10239312114952268,0.08204098559613272,80.32368815559836,2.9686191134593067,3.8132402476142433,17.0,0.75,0.25,1.0
6,4,0.11662541622347707,0.1322134646232978,0.13058344292059482,0.10063866327089249,86.92020105111821,3.590566434380081,2.9807373070054584,18.0,0.375,0.125,0.0
6,5,0.10495825739826156,0.11729583907149282,0.1190328544365347,0.09870512978571266,83.50887491865174,3.45187302156248,2.842361061937279,9.0,0.625,0.0,1.0
6,6,0.09870509244512403,0.11719680827167753,0.14393326085220817,0.09493745532108921,78.72825576956238,2.271407956878344,3.4702755411465964,12.0,0.375,0.0,0.0
6,7,0.12209380259203535,0.13351189437665245,0.13112072683538373,0.08835243936988633,78.3331194134351,2.6675215129507706,2.8043954142340226,16.0,0.625,0.125,1.0
6,8,0.09652027144169192,0.11272285873638917,0.12809189997781792,0.0954639965839851,78.47892831796871,2.5289693258025427,3.333134109323675,11.0,0.25,0.0,0.0
6,9,0.11135820184994766,0.11887206185951298,0.12331678716006726,0.09830567777361374,83.4178779300993,2.2892628673250632,2.565830407726268,15.0,0.625,0.0,1.0
