word_idx,word,start,end,final_tok,tee_k3,has_trailing_punct,surp_small,entropy_small,surp_xl
221,was,69.0471279296875,69.1571279296875,236,90.04872777765874,0,4.880779576369267,3.259643077850342,6.177685688737397
222,one,69.2171279296875,69.4771279296875,237,83.63255101353934,0,3.198048349671082,5.0108795166015625,3.5036928552212494
223,shot,69.4971279296875,69.8771279296875,238,91.300641938753,0,8.708554784925385,3.3672170639038086,5.263383446371001
224,David,69.8771279296875,70.2071279296875,239,105.55278841682909,0,14.008966525955078,5.396307468414307,13.606265992880624
225,really,70.2871279296875,70.57712792968749,240,104.97775719838842,0,8.358644386924743,5.303671360015869,7.734299035710975
226,wanted,70.5971279296875,70.8771279296875,241,95.06937758334251,0,3.9012706185411323,1.4554983377456665,2.2622445099759454
227,to,70.8771279296875,70.9971279296875,242,77.89739506519027,0,0.4234927022200057,3.939816951751709,0.923983471159739
228,get,71.01712792968749,71.29712792968749,243,74.03645148722593,0,3.915801776677833,4.9112725257873535,2.0741665464780628
229,a,72.07712792968749,72.1471279296875,244,61.67848706882161,0,3.5063196841060287,5.21776008605957,4.798250286288714
230,full,72.2471279296875,72.43712792968749,245,77.55673786123158,0,8.48439053399899,5.841912269592285,7.690125697494673
231,face,72.4771279296875,72.7271279296875,246,98.56585121722954,0,7.482489091063216,5.589069366455078,7.401945562930578
232,portrait,72.76712792968749,73.2871279296875,247,83.9226759001553,0,6.210504029420676,3.3720078468322754,4.919716604602116
233,with,73.4471279296875,73.57712792968749,248,92.52498156089656,0,6.190781059019729,5.1907806396484375,4.8935557488197405
234,a,73.57712792968749,73.6271279296875,249,66.06354148998047,0,3.2790501144356545,5.949413299560547,2.5645572775763075
235,wide,73.6671279296875,73.9171279296875,250,91.46561283511865,0,7.367746393991171,4.86905574798584,7.265540520009907
236,angle,73.93712792968749,74.2371279296875,251,92.59574153884631,0,3.0107186549758795,4.768670082092285,0.6961728525746109
237,lens,74.2771279296875,74.7871279296875,252,79.73798604135995,0,3.843843891591532,4.979424476623535,1.1309823850580065
238,But,75.3571279296875,75.4571279296875,253,109.14968924931638,0,7.495365088168012,4.088266372680664,9.302407600701777
239,every,75.4971279296875,75.6671279296875,254,94.5766624207573,0,9.855205769925144,3.4755067825317383,9.329862954326678
240,time,75.7071279296875,75.9271279296875,255,97.22357079568565,0,1.2082889651297117,2.4065024852752686,0.4341486202812795
241,he,75.9271279296875,76.0071279296875,256,95.95164713771926,0,2.25284855482887,4.339923858642578,1.406138375016316
242,got,76.0071279296875,76.1671279296875,257,79.73129492146906,0,3.0442865727365844,4.315915584564209,4.090349040378105
243,close,76.1671279296875,76.3971279296875,258,92.38670620992119,0,4.975566094565796,2.8049936294555664,1.0929624801157927
